_id,name,powerstats.intelligence,powerstats.strength,powerstats.speed,powerstats.durability,powerstats.power,powerstats.combat,biography.full-name,biography.alter-egos,biography.aliases,biography.place-of-birth,biography.first-appearance,biography.publisher,biography.alignment,appearance.gender,appearance.race,appearance.height,appearance.weight,appearance.eye-color,appearance.hair-color,work.occupation,work.base,connections.group-affiliation,connections.relatives,image.url
6563a1af3ef936792ce0c26f,Black Adam,88.0,100.0,92.0,100.0,100.0,56.0,Teth-Adam,No alter egos found.,"['Hassan Bari', 'Theo Adam', 'Mighty Adam', 'Khem-Adam']","Kahndaq, Egypt","Marvel Family #1 (December, 1945)",DC Comics,bad,Male,unknown,"[""6'3"", '191 cm']","['250 lb', '113 kg']",Brown,Black,-,Mobile; Formerly Kahndaq; Fawcett City; New York City,"None; Formerly the Black Marvel Family, Society of Villains, Injustice Society, Justice Society of America","Shiruta (wife, deceased), Gon and Hurut (sons, deceased) Theo Adam (descendant, currently in control of his body), Sarah Primm (descendant, Theo's sister), Adrianna Tomaz (wife. deceased), Amon Tomaz (brother-in-law, deceased)",https://www.superherodb.com/pictures2/portraits/10/100/643.jpg
6563a1af3ef936792ce0c270,Black Bolt,75.0,67.0,100.0,84.0,100.0,56.0,Blackagar Boltagon,No alter egos found.,['-'],"Attilan, Atlantic Ocean","Fantastic Four #45 (December, 1965)",Marvel Comics,good,Male,Inhuman,"[""6'2"", '188 cm']","['210 lb', '95 kg']",Blue,Black,King of the Inhumans,"Attilan, Blue Area of the Moon",Universal Inhumans; Inhuman Royal Family; formerly Illuminati,"Medusa (wife and first cousin), Ahura (son), Agon (father, deceased), Rynda(mother, deceased), Maximus (brother), Crystal (sister-in-law), Gorgon, Karnak, Triton (cousins)",https://www.superherodb.com/pictures2/portraits/10/100/243.jpg
6563a1af3ef936792ce0c271,Black Canary,63.0,8.0,33.0,20.0,52.0,80.0,Laurel Lance,No alter egos found.,['Dinah Laurel Lance Queen; Dinah Laurel Lance-Windrow'],-,Justice League of America (Volume 1) #75,DC Comics,good,Female,Metahuman,"[""5'7"", '170 cm']","['130 lb', '59 kg']",Blue,Blond,"Detective/Crime-fighter, Chairperson of the Justice League of America; former florist, judo instructor","Formerly Oracle's clock tower in Gotham City; formerly Seattle, Washington; formerly Star City, California; formerly New York City, New York (as a member of the JSA); currently mobile","Birds of Prey; formerly Justice League of America, Justice Society of America, Justice League Task Force, Justice League International, Team Arrow","Larry Lance (father, deceased), Dinah Drake Lance (Black Canary, mother, deceased); Oliver Queen (Green Arrow, husband); Craig Windrow (ex-husband); Sin (adoptive daughter)",https://www.superherodb.com/pictures2/portraits/10/100/1005.jpg
6563a1af3ef936792ce0c272,Black Canary,63.0,8.0,33.0,15.0,45.0,80.0,Dinah Drake Lance,No alter egos found.,['-'],-,"Flash Comics #86 (August, 1947)",DC Comics,good,Female,Human,"[""5'5"", '165 cm']","['128 lb', '58 kg']",Blue,Blond,"Florist, former private investigator","Gotham City, Park City",Justice Society of America,"Richard Drake (father), Lawrence Lance (husband), Dinah Laurel Lance (Black Canary, daughter), Oliver Queen (Green Arrow, son-in-law)",https://www.superherodb.com/pictures2/portraits/10/100/644.jpg
6563a1af3ef936792ce0c273,Black Cat,75.0,16.0,33.0,10.0,23.0,70.0,Felicia Hardy,No alter egos found.,['Felicity Harmon'],"Queens, New York","Amazing Spider-Man #194 (July, 1979)",Marvel Comics,good,Female,Human,"[""5'10"", '178 cm']","['120 lb', '54 kg']",Green,Blond,"Cat burglar; Private investigator, founder of Cat's Eye Investigations.",-,Formerly Heroes for Hire,"Walter Hardy (father, deceased), Lydia Hardy (mother)",https://www.superherodb.com/pictures2/portraits/10/100/32.jpg
6563a1af3ef936792ce0c274,Black Flash,44.0,10.0,100.0,80.0,100.0,30.0,unknown,No alter egos found.,"['Barry Allen', 'Flashback', 'Slow Lightning', 'Black Racer', 'Death Flash', 'God of Death']",-,Flash Vol 2 #138,DC Comics,neutral,Male,God / Eternal,"['-', '0 cm']","['- lb', '0 kg']",-,-,-,-,-,-,https://www.superherodb.com/pictures2/portraits/10/100/10831.jpg
6563a1af3ef936792ce0c275,Black Goliath,0.0,0.0,0.0,0.0,0.0,0.0,unknown,No alter egos found.,['-'],-,-,Marvel Comics,good,Male,unknown,"['-', '0 cm']","['- lb', '0 kg']",-,-,-,-,-,-,https://www.superherodb.com/pictures2/portraits/10/100/245.jpg
6563a1af3ef936792ce0c276,Black Knight III,63.0,10.0,8.0,70.0,43.0,70.0,Dane Whitman,No alter egos found.,"['The Pendragon', 'Gann Josin', 'Eobar Garrington']","Gloucester, Massachusetts",Avengers #47 (1967),Marvel Comics,good,Male,Human,"[""6'0"", '183 cm']","['190 lb', '86 kg']",Brown,Brown,"Adventurer, scientist; former crusader",-,"MI-13; formerly Avengers, Masters of Evil (as a mole), Excalibur, Heroes for Hire, Ultraforce (in the Ultraverse), Defenders, Knights of Wundagore, Queen's Vengeance, King Richard's Army","Nathan Garrett (Black Knight II, uncle, deceased); Sir Percy of Scandia (Black Knight), Sir Raston, Eobar Garrington (Black Knights of past eras, ancestors, deceased); Lady Rosamund, Edward, Geoffrey (ancestral relations, presumed deceased); Dafydd ap Iowerth, Arthur Pendragon, Mordred the Evil, Morgan Le Fay (distant ancestral relations)",https://www.superherodb.com/pictures2/portraits/10/100/246.jpg
6563a1af3ef936792ce0c277,Black Lightning,50.0,11.0,53.0,28.0,70.0,75.0,Jefferson Pierce,No alter egos found.,['-'],-,Black Lightning #1 (April 1977),DC Comics,good,Male,unknown,"[""6'1"", '185 cm']","['200 lb', '90 kg']",Brown,No Hair,"Crime Fighter, High School teacher, Former gold-medal-winning Olympic Decathlete, formerly Secretary of Education under Presidents Pete Ross and Lex Luthor.","Chicago, Illinois; Metropolis, The Hall & The JLA Watchtower","Justice League of America (current), formerly Presidential Cabinet, The Outsiders (sporadically), Batman's Brother Eye attack group","Unnamed father (deceased), Lynn Stewart (ex-wife), Joanna Pierce (niece, deceased), Anissa Pierce (Thunder, daughter), Jennifer Pierce (Lightning, daughter)",https://www.superherodb.com/pictures2/portraits/10/100/1128.jpg
6563a1af3ef936792ce0c278,Black Mamba,75.0,10.0,35.0,42.0,88.0,65.0,Tanya Sealy,No alter egos found.,['Tanya Sweet'],"Chicago, Illinois",Marvel Two-In-One #64,Marvel Comics,bad,Female,unknown,"[""5'7"", '170 cm']","['115 lb', '52 kg']",Green,Black,"Mercenary, professional criminal, former call girl","Mobile, formerly Serpent Citadel","Serpent Squad, Serpent Society, BAD Girls",-,https://www.superherodb.com/pictures2/portraits/10/100/1106.jpg
6563a1af3ef936792ce0c279,Black Manta,75.0,28.0,50.0,60.0,76.0,85.0,David,No alter egos found.,"['Devil Ray', 'Scourge of the Seven Seas', 'Yellow Lantern']",-,"Aquaman #35 (August, 1967)",DC Comics,bad,Male,Human,"[""6'2"", '188 cm']","['205 lb', '92 kg']",Black,No Hair,-,-,-,-,https://www.superherodb.com/pictures2/portraits/10/100/10546.jpg
6563a1af3ef936792ce0c27a,Black Panther,88.0,16.0,30.0,60.0,41.0,100.0,T'Challa,No alter egos found.,"['Mr. Okonkwo', 'The Man Without Fear', 'Luke Charles', 'Black Leopard', 'the Client', 'Coal Tiger', 'has impersonated Daredevil and others on occasion']","Wakanda, Africa",Fantastic Four Vol. 1 #52 (1966),Marvel Comics,good,Male,Human,"[""6'0"", '183 cm']","['200 lb', '90 kg']",Brown,Black,"King and Chieftain of Wakanda, scientist; former school teacher","Wakanda, Mobile","Formerly Fantastic Four, Secret Avengers, Avengers, Pendragons, Queen's Vengeance, former Fantastic Force financier","Bashenga (paternal ancestor, deceased), Azzuri the Wise (paternal grandfather, deceased), Nanali (paternal grandmother, deceased), Chanda (paternal grandfather, presumably deceased), T�Chaka (father, deceased), S'Yan (uncle, deceased), N�Yami (mother, deceased), Ramonda (stepmother), Hunter (adopted brother), Jakarra (half-brother), Shuri (sister), Ororo Munroe (wife), Joshua Itobo, Ishanta, Zuni, M'Koni, T'Shan (cousins), Wheeler (cousin by marriage, deceased), Billy Wheeler (1st cousin once removed)",https://www.superherodb.com/pictures2/portraits/10/100/247.jpg
6563a1af3ef936792ce0c27b,Black Widow,75.0,13.0,33.0,30.0,36.0,100.0,Natasha Romanoff,No alter egos found.,"['Yelena Belova', 'Natasha Romanoff', 'Natasha', 'Tasha', 'Madame Natasha', 'Nancy Rushman', 'Laura Matthers', 'Nadine Roman', '""Oktober""', 'Black Pearl', 'Ebon Flame']",-,Tales of Suspense #52,Marvel Comics,good,Female,Human,"[""5'7"", '170 cm']","['131 lb', '59 kg']",Green,Auburn,"Adventurer, Intelligence agent, former ballerina",Mobile,"Secret Avengers; formerly Thunderbolts (as Yelena Belova), Nick Fury, Mighty Avengers, S.H.I.E.L.D., Avengers, Champions of Los Angeles, Lady Liberators, KGB, ""Marvel Knights"", partner of Daredevil, Hawkeye, Boris Turgenov, Logan","Unnamed parents (presumed deceased); Alexi Shostakov (Red Guardian, estranged husband); Vindiktor (alleged brother, deceased)",https://www.superherodb.com/pictures2/portraits/10/100/248.jpg
6563a1af3ef936792ce0c27c,Black Widow II,0.0,48.0,0.0,0.0,0.0,0.0,Yelena Belova,No alter egos found.,['-'],-,-,Marvel Comics,good,Female,unknown,"[""5'7'"", '170 cm']","['135 lb', '61 kg']",Blue,Blond,-,-,-,-,https://www.superherodb.com/pictures2/portraits/10/100/618.jpg
6563a1af3ef936792ce0c27d,Blackout,63.0,32.0,45.0,80.0,45.0,65.0,unknown,No alter egos found.,['-'],-,"Ghost Rider Vol 3 #2 (June, 1990)",Marvel Comics,bad,Male,Demon,"[""6'3"", '191 cm']","['230 lb', '104 kg']",Red,White,"Assassin, enforcer",-,Lilin; Deathwatch; Hood's gang,Lilith (Great Grandmother),https://www.superherodb.com/pictures2/portraits/10/100/1507.jpg
6563a1af3ef936792ce0c27e,Blackwing,38.0,10.0,35.0,32.0,20.0,56.0,Joseph Manfredi,No alter egos found.,"['Blackwing', 'Joe Manfredi', 'Joe Silvermane', 'Guiseppi Manfredi']",Professional Criminal,"Daredevil #118 (February, 1975)",Marvel Comics,bad,Male,unknown,"[""6'1"", '185 cm']","['190 lb', '86 kg']",Blue,Black,-,-,"Heavy Mettle; (formerly) Masters of Evil, Skeleton Crew, Circus of Crime; (formerly) division leader of Hydra","Silvio Manfredi (Silvermane, father), Caterina Manfredi (mother, deceased)",https://www.superherodb.com/pictures2/portraits/10/100/249.jpg
6563a1af3ef936792ce0c27f,Blackwulf,50.0,28.0,8.0,30.0,69.0,25.0,Lucian,No alter egos found.,"['Pelops', 'Black Wolf']",Armechadon,"Thunderstrike #6 (March, 1994)",Marvel Comics,-,Male,Alien,"[""6'2"", '188 cm']","['195 lb', '88 kg']",Red,White,Freedom Fighter,-,Underground Legion,"Tantalus (father); Nirvana (mother); Pelops (brother, deceased)",https://www.superherodb.com/pictures2/portraits/10/100/1508.jpg
6563a1af3ef936792ce0c280,Blade,63.0,28.0,38.0,50.0,40.0,90.0,Eric Brooks,No alter egos found.,"['Switchblade', 'Frank Blade', 'Daywalker']","Soho, London,England",Tomb of Dracula Vol. 1 #10 (1973),Marvel Comics,good,Male,Vampire,"[""6'2"", '188 cm']","['215 lb', '97 kg']",Brown,Black,"Vampire hunter, former private investigator.",Mobile,"Formerly Noah van Helsing's vampire hunters, Nightstalkers, Midnight Sons, the Nine, Quincy Harker's vampire hunters, Ogun Strong's vampire hunters, Bloodshadows gang",Tara Brooks (mother),https://www.superherodb.com/pictures2/portraits/10/100/33.jpg
6563a1af3ef936792ce0c281,Blaquesmith,0.0,0.0,0.0,0.0,0.0,0.0,-,Vertigo II,['-'],-,-,Vertigo II,good,-,unknown,"['-', '0 cm']","['- lb', '0 kg']",Black,No Hair,Inventor,"Baltimore, Maryland",Clan Askani/Clan Chosen,-,https://www.superherodb.com/pictures2/portraits/10/100/34.jpg
6563a1af3ef936792ce0c282,Bling!,69.0,14.0,12.0,90.0,52.0,28.0,Roxanne Washington,No alter egos found.,['-'],-,X-Men #171 (2005),Marvel Comics,good,Female,unknown,"[""5'6"", '168 cm']","['152 lb', '68 kg']",-,-,-,"Utopia; formerly Graymalkin Industries, San Francisco, California; Xavier Institute, Salem Center, New York State",-,"Roy ""Daddy Libido"" Washington (father), Angel ""Sexy Mutha"" Depres (mother)",https://www.superherodb.com/pictures2/portraits/10/100/1349.jpg
6563a1af3ef936792ce0c283,Blink,50.0,8.0,20.0,28.0,77.0,64.0,Clarice Ferguson,No alter egos found.,['-'],Bahamas,"Uncanny X-Men #317 (October, 1994)",Marvel Comics,good,Female,Mutant,"[""5'5"", '165 cm']","['125 lb', '56 kg']",Green,Magenta,"Adventurer, freedom fighter","Jean Grey School for Higher Learning, Salem Center, Westchester County, New York; formerly Black Rome, Necrosha","New Mutants; formerly X-Men, Selene's Inner Circle","Apocalypse (ancestor, deceased);Margaret Slade (ancestor, deceased);Hamilton Slade (distant relative, deceased);Frederick Slade (great-great-grandfather);Ms. Ferguson (great-great-grandmother, deceased);Chamber (distant cousin);Clan Akkaba (relatives)",https://www.superherodb.com/pictures2/portraits/10/100/35.jpg
6563a1af3ef936792ce0c284,Blizzard,0.0,0.0,0.0,0.0,0.0,0.0,Gregor Shapanka,No alter egos found.,['Jack Frost'],-,Tales of Suspense #45,Marvel Comics,bad,Male,unknown,"['-', '0 cm']","['- lb', '0 kg']",-,Brown,"Professional criminal, mercenary, engineer, former scientist","New York City, New York","Former employee of Justin Hammer, partner of Blacklash and Melter",-,https://www.superherodb.com/pictures2/portraits/10/100/899.jpg
6563a1af3ef936792ce0c285,Blizzard,0.0,72.0,0.0,0.0,0.0,0.0,unknown,No alter egos found.,['-'],-,-,Marvel Comics,bad,Male,unknown,"['-', '0 cm']","['- lb', '0 kg']",-,-,-,-,-,-,https://www.superherodb.com/pictures2/portraits/10/100/898.jpg
6563a1af3ef936792ce0c286,Blizzard II,38.0,10.0,27.0,42.0,47.0,56.0,Donald Gill,No alter egos found.,['-'],"Newark, Delaware",Iron Man #223 (1987),Marvel Comics,bad,Male,unknown,"[""5'9"", '175 cm']","['170 lb', '77 kg']",Brown,Brown,Adventurer; former mercenary and professional criminal,-,"Formerly Thunderbolts, Hammer Industries",-,https://www.superherodb.com/pictures2/portraits/10/100/619.jpg
6563a1af3ef936792ce0c287,Blob,10.0,83.0,23.0,95.0,28.0,72.0,Frederick J. Dukes,No alter egos found.,['-'],"Lubbock, Texas",X-Men #3 (1964),Marvel Comics,bad,Male,unknown,"[""5'10"", '178 cm']","['510 lb', '230 kg']",Brown,Brown,"Former criminal, terrorist, government agent, carnival performer",-,"X-Cell, formerly X-Corps, Magneto's army, Brotherhood Of Evil Mutants, Freedom Force, Factor Three, former partner of Unus",-,https://www.superherodb.com/pictures2/portraits/10/100/1119.jpg
6563a1af3ef936792ce0c288,Bloodaxe,63.0,80.0,33.0,80.0,100.0,84.0,Jackie Lukus,No alter egos found.,['-'],-,(as Jackie Lukus) Thor #392 (as Bloodaxe) Thor #449,Marvel Comics,bad,Female,Human,"[""7'2"", '218 cm']","['1100 lb', '495 kg']",Blue,Brown,"Architect, former vigilante",-,-,-,https://www.superherodb.com/pictures2/portraits/10/100/1509.jpg
6563a1af3ef936792ce0c289,Bloodhawk,50.0,10.0,50.0,80.0,80.0,64.0,Lemuel Krug,No alter egos found.,['Lemuel Halcon'],-,X-Men (2099) #1,Marvel Comics,good,Male,Mutant,"['-', '0 cm']","['- lb', '0 kg']",Black,No Hair,-,-,"X-Peditioners, formerly X-Men, Halo City Protectorate, Oasis",-,https://www.superherodb.com/pictures2/portraits/10/100/1510.jpg
6563a1af3ef936792ce0c28a,Bloodwraith,0.0,72.0,0.0,0.0,0.0,0.0,Sean Dolan,No alter egos found.,"['Black Wraith', 'Blood Wraith']",-,(Dolan) Black Knight #2 (1990); (Bloodwraith) Avengers Annual #22 (1993),Marvel Comics,bad,Male,unknown,"[""100'0"", '30.5 meters']","['- lb', '0 kg']",White,No Hair,Former squire,Slorenia,-,-,https://www.superherodb.com/pictures2/portraits/10/100/186.jpg
6563a1af3ef936792ce0c28b,Blue Beetle,0.0,0.0,0.0,0.0,0.0,0.0,Daniel Garrett,No alter egos found.,['Daniel Garret (spelling variation)'],-,Mystery Men Comics #1,DC Comics,good,Male,unknown,"['-', '0 cm']","['- lb', '0 kg']",Blue,Brown,Archaeologist; professor of archaeology,-,-,Danielle Garrett (granddaughter),https://www.superherodb.com/pictures2/portraits/10/100/646.jpg
6563a1af3ef936792ce0c28c,Blue Beetle,0.0,0.0,0.0,0.0,0.0,0.0,unknown,No alter egos found.,['-'],-,-,DC Comics,good,Male,unknown,"['-', '0 cm']","['- lb', '0 kg']",-,-,-,-,-,-,https://www.superherodb.com/pictures2/portraits/10/100/1010.jpg
6563a1af3ef936792ce0c28d,Blue Beetle II,0.0,45.0,0.0,0.0,0.0,0.0,Theodore Kord,No alter egos found.,['-'],"Chicago, Illinois",CAPTAIN ATOM Vol. 1 #83 (1966) (Published by Charlton Comics),DC Comics,good,Male,unknown,"[""6'0"", '183 cm']","['190 lb', '86 kg']",Blue,Brown,"Inventor, President of Kord Omniversal, Crimefighter",-,Formerly Justice League of America; formerly the L.A.W.; formerly Super Buddies,Jarvis Kord (uncle),https://www.superherodb.com/pictures2/portraits/10/100/1008.jpg
6563a1af3ef936792ce0c28e,Blue Beetle III,50.0,34.0,58.0,80.0,100.0,30.0,Jaime Reyes,No alter egos found.,['Scooter'],Presumed to be El Paso,Infinite Crisis #3 (2006),DC Comics,good,Male,Human,"['-', '0 cm']","['- lb', '0 kg']",Brown,Black,Student,"El Paso, Texas","Justice League International,Posse; Teen Titans","Alberto Reyes (father); Bianca Reyes (mother); Milagro Reyes (younger sister); Alejandro Reyes (grandfather, deceased); Elena Leal (maternal grandmother)",https://www.superherodb.com/pictures2/portraits/10/100/1009.jpg
6563a1af3ef936792ce0c28f,Boba Fett,63.0,10.0,38.0,36.0,68.0,70.0,unknown,No alter egos found.,"['Teff', 'Sava Brek Madak', 'Jaster Mereel', 'Mandalore', ""Mand'alor""]",Kamino,-,George Lucas,bad,Male,Human / Clone,"[""6'0"", '183 cm']","['- lb', '0 kg']",Brown,Black,Bounty Hunter,-,-,-,https://www.superherodb.com/pictures2/portraits/10/100/10467.jpg
6563a1af3ef936792ce0c290,Bolt,0.0,0.0,0.0,0.0,0.0,0.0,unknown,No alter egos found.,['-'],-,-,Marvel Comics,good,Male,unknown,"['-', '0 cm']","['- lb', '0 kg']",-,-,-,-,-,-,https://www.superherodb.com/pictures2/portraits/10/100/1340.jpg
6563a1af3ef936792ce0c291,Bomb Queen,0.0,73.0,0.0,0.0,0.0,0.0,unknown,No alter egos found.,['-'],-,Bomb Queen (2006) #1,Image Comics,bad,Female,unknown,"['-', '0 cm']","['- lb', '0 kg']",-,-,-,-,"Dictator of New Port City, The Four Queens",-,https://www.superherodb.com/pictures2/portraits/10/100/1116.jpg
6563a1af3ef936792ce0c292,Boom-Boom,38.0,10.0,12.0,42.0,57.0,64.0,Tabitha Smith,Meltdown,"['Time Bomb', 'Boomer', 'Meltdown', 'Tabby', 'Firecracker', 'Mutate #35', 'Nancy Forrester']",-,Secret Wars II #5,Meltdown,good,Female,Mutant,"[""5'5"", '165 cm']","['122 lb', '55 kg']",Blue,Blond,"Adventurer, former student, thief",-,"Formerly Utopians, X-Men (New Charles Xavier School member), X-Force, X-Men, Nextwave, The Underground, Genoshan Mutates, New Mutants, X-Terminators (founding member), X-Factor (trainee), Fallen Angels, Beyonder (associate)",-,https://www.superherodb.com/pictures2/portraits/10/100/400.jpg
6563a1af3ef936792ce0c293,Boomer,0.0,0.0,0.0,0.0,0.0,0.0,unknown,No alter egos found.,['-'],-,-,Marvel Comics,good,Female,unknown,"['-', '0 cm']","['- lb', '0 kg']",-,-,-,-,-,-,https://www.superherodb.com/pictures2/portraits/10/100/259.jpg
6563a1af3ef936792ce0c294,Booster Gold,69.0,85.0,42.0,70.0,100.0,40.0,Michael Jon Carter,No alter egos found.,"['Bharjwarj', 'Bloodspot', 'Boosteroo', 'Booster', 'the Boy Wonder', 'Buster', 'Deathstroke', 'Goldstar', ""Greatest Hero You've Never Heard Of"", 'Guardian of the Multiverse', 'Jesus Alvarez', 'Kid', 'Killer Moth', 'The King', 'Loser Gold', 'Major Idiot', 'Man of Gold', 'Michael Carter', 'Blac']","Gotham City, 25th Century",Booster Gold #1,DC Comics,good,Male,Human,"[""6'5"", '196 cm']","['215 lb', '97 kg']",Blue,Blond,"Superhero, Founder, C.E.O & Chairman of Booster Gold International","Metropolis, Earth, 21st Century, formerly Gotham City, 25th Century","Justice League International, Time Masters; formerly Conglomerate, Extreme Justice, Super Buddies","Jonar Carter (father), Ellen Carter (mother, deceased), Michelle Carter (aka Goldstar) (twin sister), Rip Hunter (son) · Rani (adopted daughter), Daniel Carter (21st century ancestor), Rose Levin (ancestor)",https://www.superherodb.com/pictures2/portraits/10/100/647.jpg
6563a1af3ef936792ce0c295,Box,0.0,0.0,0.0,0.0,0.0,0.0,Roger Bochs,No alter egos found.,['Omega'],-,-,Marvel Comics,good,Male,unknown,"['-', '0 cm']","['- lb', '0 kg']",-,-,-,-,-,-,https://www.superherodb.com/pictures2/portraits/10/100/864.jpg
6563a1af3ef936792ce0c296,Box III,0.0,0.0,0.0,0.0,0.0,0.0,Dr. Walter Langowski,No alter egos found.,"['Box III', 'Wanda']",British Columbia,First appearance unknown,Marvel Comics,good,-,unknown,"[""6'4"", '193 cm']","['245 lb', '110 kg']",Blue,Blond,"Physics professor, former NFL player",Base of operations unknown,Alpha Flight,No known relatives,https://www.superherodb.com/pictures2/portraits/10/100/37.jpg
6563a1af3ef936792ce0c297,Box IV,50.0,75.0,23.0,28.0,11.0,56.0,Madison Jeffries,Gemini V,"['Gemini', 'Jack-In-The-Box']",Place of birth unknown,Alpha Flight #16,Gemini V,good,-,unknown,"['-', '0 cm']","['- lb', '0 kg']",Brown,Brown / Black,"Inventor, former soldier",Base of operations unknown,"Alpha Flight, Gamma Flight, Zodiac, Team_Weapon_X","Scramble (Lionel Jeffries, brother, deceased), Diamond Lil (wife)",https://www.superherodb.com/pictures2/portraits/10/100/38.jpg
6563a1af3ef936792ce0c298,Brainiac,100.0,95.0,63.0,90.0,60.0,75.0,Vril Dox,No alter egos found.,['Milton Fine'],-,Action Comics #242 (July 1958),DC Comics,bad,Male,Android,"[""6'6"", '198 cm']","['300 lb', '135 kg']",Green,No Hair,-,-,Lex Luthor,"Vril Dox II (son), Brainiac 5 (descendant)",https://www.superherodb.com/pictures2/portraits/10/100/648.jpg
6563a1af3ef936792ce0c299,Brainiac 5,100.0,10.0,23.0,28.0,60.0,32.0,Querl Dox,No alter egos found.,['-'],-,"Brainiac 5's primary invention is his personal force-shield generator. Brainiac 5 re-discovered the technical process behind original Brainiac's force-shield belt, which is capable of generating a virtually impervious field of protection. The belt must be",DC Comics,good,Male,unknown,"[""5'7"", '170 cm']","['135 lb', '61 kg']",Green,Blond,-,-,Legion of Super-Heroes,"Unnamed mother, Brainiac (ancestor)",https://www.superherodb.com/pictures2/portraits/10/100/1183.jpg
6563a1af3ef936792ce0c29a,Brother Voodoo,0.0,65.0,0.0,0.0,0.0,0.0,Jericho Drumm,No alter egos found.,"['Doctor Voodoo', 'Sorcerer Supreme']","Port-au-Prince, Haiti","Strange Tales #169 (September, 1973)",Marvel Comics,good,Male,Human,"[""6'0"", '183 cm']","['220 lb', '99 kg']",Brown,Brown / White,Psychologist Houngan (voodoo priest),"Port-au-Prince, Haiti",-,"Daniel Drumm (brother deceased), Matilda Drumm (aunt)",https://www.superherodb.com/pictures2/portraits/10/100/39.jpg
6563a1af3ef936792ce0c29b,Brundlefly,69.0,32.0,25.0,40.0,27.0,15.0,Seth Brundle,No alter egos found.,['The Fly'],-,The Fly (1986),unknown,-,Male,Mutant,"[""6'4"", '193 cm']","['- lb', '0 kg']",-,-,Scientist,-,-,-,https://www.superherodb.com/pictures2/portraits/10/100/10642.jpg
6563a1af3ef936792ce0c29c,Buffy,63.0,28.0,42.0,70.0,48.0,60.0,Buffy Anne Summers,No alter egos found.,"['Anne', 'The Chosen One', 'The Vampire Slayer', 'The Slayer', 'Buff', 'B', 'The Buffster', 'Belinda', 'Joan']",-,Dark Horse Presents 1998 Annual,Dark Horse Comics,good,Female,Human,"[""5'2"", '157 cm']","['115 lb', '52 kg']",Green,Blond,Slayer ; (formerly) Waitress ; DoubleMeat Palace employee ; Sunnydale High Counselor,-,"Slayer Army, Scooby Gang, (formerly) The Initiative, Watchers Council","Joyce Summers (mother, deceased) ; Hank Summers (father) ; Dawn Summers (sister) ; Celia (cousin, deceased) ; Arlene (aunt)",https://www.superherodb.com/pictures2/portraits/10/100/10430.jpg
6563a1af3ef936792ce0c29d,Bullseye,50.0,11.0,25.0,70.0,20.0,70.0,Lester,No alter egos found.,"['Benjamin Poindexter', 'Daredevil', 'Punisher', 'Bullseye', 'Hawkeye', 'pitcher']",-,"Daredevil #131 (March, 1976)",Marvel Comics,bad,Male,Human,"[""6'0"", '183 cm']","['200 lb', '90 kg']",blue,blond,"Assassin, professional criminal, former mercenary",Formerly Avengers Tower; Thunderbolts Mountain,"Formerly Dark Avengers, Thunderbolts, employee of Kingpin, Purple Man, Eric Slaughter, Mysterio; formerly US Army",Kingmaker (father),https://www.superherodb.com/pictures2/portraits/10/100/624.jpg
6563a1af3ef936792ce0c29e,Bumblebee,63.0,28.0,25.0,10.0,47.0,35.0,Karen Beecher,No alter egos found.,['-'],-,Teen Titans #45,DC Comics,good,Female,Human,"[""5'7"", '170 cm']","['130 lb', '59 kg']",Brown,Black,-,"San Francisco, California","Doom Patrol, S.T.A.R. Labs, Formerly Teen Titans",Mal Duncan (husband),https://www.superherodb.com/pictures2/portraits/10/100/1542.jpg
6563a1af3ef936792ce0c29f,Bumbleboy,0.0,0.0,0.0,0.0,0.0,0.0,unknown,No alter egos found.,['-'],-,New X-Men #153,Marvel Comics,good,Male,unknown,"['-', '0 cm']","['- lb', '0 kg']",-,-,-,-,-,-,https://www.superherodb.com/pictures2/portraits/10/100/1346.jpg
6563a1af3ef936792ce0c2a0,Bushido,38.0,10.0,8.0,10.0,19.0,70.0,Ryuko Orsono,No alter egos found.,['-'],-,Titans: Secret Files & Origins #2,DC Comics,good,Male,Human,"['-', '0 cm']","['- lb', '0 kg']",-,-,-,-,Teen Titans,-,https://www.superherodb.com/pictures2/portraits/10/100/1541.jpg
6563a1af3ef936792ce0c2a1,Cable,88.0,48.0,23.0,56.0,100.0,80.0,Nathan Summers,No alter egos found.,"['Chosen One', 'Soldier X', 'Nathan Dayspring', ""Askani'son"", 'Nathan Dayspring Summers', 'Nathan Winters', 'The Traveller', 'The Saviour']",Unrevealed location in the 20th Century United States,New Mutants #86 (as Cable),Marvel Comics,good,Male,Mutant,"[""6'8"", '203 cm']","['350 lb', '158 kg']",Blue,White,"(current) Adventurer, (former) freedom fighter, United States government agent, mercenary, combat instructor for X-Force","The Xavier Institute, Salem Center, Westchester County, New York","X-Force, (former) X-Men, Clan Askani, Clan Chosen, Six Pack (formerly Wild Pack II)","Scott Summers (Cyclops, father), Madelyne Pryor-Summers (Goblin Queen, mother, deceased), Jean Grey (Phoenix, stepmother), Alexander Summers (Havok, uncle), Christopher Summers (Corsair, paternal grandfather), Katherine Anne Summers (paternal grandmother, deceased), Philip Summers (great-grandfather), Deborah Summers (great-grandmother), Jenskot (Aliya, wife, deceased), Tyler (Genesis, son, deceased), Stryfe (clone, deceased), Gabriel Summers (Vulcan, uncle)",https://www.superherodb.com/pictures2/portraits/10/100/40.jpg
